customer_index,cross_replication_avg_wait,smoothed_avg_wait
3294,5.088185,3.69161
3295,5.424358,3.768421
3296,4.774682,3.813319
3297,4.974535,3.846782
3298,5.247881,3.92063
3299,5.365397,3.996281
3300,5.205347,4.067866
3301,6.21088,4.224995
3302,6.808614,4.39942
3303,7.484333,4.608452
3304,7.208045,4.780066
3305,6.832937,4.949892
3306,6.864196,5.13654
3307,6.358422,5.30326
3308,5.845936,5.432265
3309,6.630249,5.600857
3310,6.975713,5.745135
3311,7.192204,5.869351
3312,6.889575,5.963894
3313,6.976179,6.05164
3314,7.04779,6.131072
3315,6.736005,6.181906
3316,6.371192,6.214965
3317,6.142753,6.259813
3318,5.269077,6.236979
3319,5.971473,6.272311
3320,7.112712,6.339845
3321,7.327172,6.441945
3322,7.556068,6.545206
3323,7.979744,6.654481
3324,8.097635,6.76377
3325,7.711934,6.864034
3326,8.458643,6.953944
3327,8.905397,7.037815
3328,8.361448,7.0729
3329,7.521062,7.085421
3330,7.708099,7.120427
3331,6.300763,7.09789
3332,5.534131,7.064918
3333,6.184456,7.078459
3334,5.195055,7.021051
3335,4.740813,6.931655
3336,4.89295,6.839685
3337,5.432622,6.781407
3338,5.211303,6.710812
3339,4.944827,6.626693
3340,5.968233,6.595982
3341,4.827134,6.53422
3342,5.171555,6.495372
3343,5.153184,6.490736
3344,6.517141,6.512563
3345,6.27492,6.479051
3346,6.591959,6.449643
3347,7.360325,6.441813
3348,7.8146,6.435207
3349,7.795027,6.423103
3350,6.58679,6.378097
3351,6.381517,6.295012
3352,6.16438,6.185372
3353,5.607708,6.075222
3354,5.942329,6.012073
3355,5.2576,5.914053
3356,5.133604,5.867366
3357,4.458079,5.824324
3358,3.380958,5.712184
3359,2.716733,5.613052
3360,3.515774,5.56405
3361,4.084766,5.531723
3362,5.08083,5.517651
3363,5.492311,5.528891
3364,4.159909,5.497495
3365,4.448651,5.436711
3366,4.331603,5.41689
3367,4.283973,5.381387
3368,3.79521,5.327068
3369,3.676116,5.213427
3370,3.568438,5.105168
3371,3.805287,4.993701
3372,4.895063,4.89509
3373,5.448002,4.800426
3374,6.079308,4.731798
3375,6.480681,4.727553
3376,7.174844,4.759286
3377,7.054508,4.794891
3378,7.370211,4.865392
3379,6.735643,4.897124
3380,5.718763,4.915571
3381,5.138412,4.915763
3382,5.14535,4.943254
3383,5.298277,5.019946
3384,6.375331,5.16629
3385,5.522011,5.24654
3386,4.319621,5.255934
3387,4.548735,5.23465
3388,4.715325,5.203571
3389,4.730509,5.226395
3390,4.988692,5.247997
3391,4.876297,5.269784
3392,3.554154,5.240592
3393,3.125618,5.213808
3394,3.602574,5.210866
3395,3.168648,5.194875
3396,2.037604,5.124167
3397,2.852321,5.042458
3398,3.126684,4.949605
3399,3.17621,4.833481
3400,3.915612,4.730878
3401,4.69179,4.631556
3402,4.615215,4.533984
3403,3.940188,4.396783
3404,3.87295,4.282276
3405,5.130248,4.258735
3406,4.513143,4.233724
3407,4.344631,4.201696
3408,5.362507,4.204265
3409,4.482931,4.128569
3410,4.487942,4.087206
3411,5.042011,4.116102
3412,6.077274,4.177243
3413,5.700858,4.216664
3414,5.482307,4.246736
3415,4.834741,4.240578
3416,4.384748,4.220916
3417,4.427458,4.255849
3418,3.232799,4.260136
3419,3.513439,4.25657
3420,4.032762,4.291135
3421,4.659723,4.39602
3422,3.75188,4.432002
3423,4.261103,4.477379
3424,5.19851,4.558271
3425,5.739477,4.631225
3426,5.091021,4.647195
3427,5.41173,4.679055
3428,2.78642,4.632905
3429,2.604552,4.582169
3430,2.780017,4.488159
3431,2.49582,4.407466
3432,3.504245,4.373851
3433,3.781072,4.310594
3434,5.028942,4.332434
3435,5.602295,4.377008
3436,5.134161,4.380694
3437,5.04166,4.33927
3438,5.067113,4.31392
3439,5.916694,4.331295
3440,7.558696,4.440253
3441,7.987565,4.584366
3442,7.755992,4.717507
3443,7.038301,4.869728
3444,7.105202,5.013398
3445,5.732027,5.081369
3446,6.500351,5.154994
3447,6.972214,5.283807
3448,6.65632,5.379616
3449,6.8255,5.444695
3450,6.326228,5.468165
3451,6.557156,5.526811
3452,6.306694,5.562609
3453,5.386462,5.666611
3454,5.432068,5.779712
3455,6.364868,5.923106
3456,6.291907,6.074949
3457,6.139919,6.180376
3458,5.898927,6.26509
3459,5.860145,6.298339
3460,5.791108,6.305891
3461,6.416867,6.357199
3462,6.536351,6.416987
3463,6.460863,6.472737
3464,7.004597,6.516253
3465,6.915228,6.490514
3466,6.14876,6.416962
3467,6.34712,6.360607
3468,6.613021,6.343596
3469,6.827278,6.332479
3470,6.921245,6.380048
3471,6.590127,6.383639
3472,7.107799,6.389062
3473,7.690868,6.430444
3474,8.447856,6.495339
3475,7.554652,6.544475
3476,7.038449,6.563727
3477,6.429424,6.568636
3478,6.918273,6.629909
3479,6.747235,6.682516
3480,7.039826,6.709514
3481,8.677618,6.804942
3482,7.536607,6.86081
3483,8.294252,6.956623
3484,7.747885,7.032132
3485,6.828216,7.073617
3486,6.418668,7.073689
3487,5.754557,7.042417
3488,4.270414,6.954799
3489,4.161614,6.84108
3490,4.271677,6.735338
3491,4.227216,6.658476
3492,4.734165,6.593958
3493,5.287278,6.540928
3494,5.858074,6.50216
3495,6.320774,6.478141
3496,5.651565,6.440598
3497,6.162753,6.402797
3498,5.5159,6.315798
3499,6.032354,6.219178
3500,6.943854,6.194746
3501,6.513479,6.173747
3502,5.656004,6.14281
3503,6.0972,6.109967
3504,6.180896,6.087314
3505,6.937758,6.083231
3506,5.193772,5.943877
3507,7.245464,5.932232
3508,6.840424,5.874078
3509,5.801943,5.796241
3510,5.488113,5.742637
3511,3.980572,5.645113
3512,4.048634,5.576876
3513,4.069213,5.568828
3514,3.829009,5.555524
3515,4.637515,5.570157
3516,4.309709,5.573457
3517,4.380628,5.559315
3518,3.898948,5.503782
3519,4.417579,5.446162
3520,4.276839,5.364405
3521,3.661604,5.284807
3522,3.91201,5.194777
3523,4.105708,5.138369
3524,5.191062,5.104717
3525,4.981898,5.026239
3526,4.722032,4.954581
3527,3.823376,4.881276
3528,5.200015,4.845389
3529,4.699169,4.78612
3530,4.857322,4.702902
3531,5.385587,4.710575
3532,4.761819,4.611229
3533,4.812921,4.530129
3534,4.947327,4.495944
3535,4.797317,4.468313
3536,4.275471,4.480108
3537,3.730188,4.467371
3538,3.992454,4.4643
3539,4.018792,4.471892
3540,3.931065,4.443634
3541,3.696468,4.419104
3542,3.156251,4.370129
3543,2.971646,4.333037
3544,3.327243,4.289423
3545,2.775091,4.229353
3546,3.499771,4.22288
3547,3.055552,4.188622
3548,2.83502,4.137794
3549,3.247926,4.060069
3550,4.142432,4.02649
3551,3.921536,3.99447
3552,2.593506,3.945276
3553,2.785667,3.848702
3554,3.179509,3.787915
3555,2.70166,3.701689
3556,3.668854,3.633019
3557,5.305091,3.65475
3558,4.96801,3.660954
3559,3.995051,3.622863
3560,3.783231,3.582299
3561,3.682991,3.5586
3562,3.919796,3.566184
3563,3.879831,3.56168
3564,3.565403,3.543544
3565,4.353854,3.560456
3566,3.730402,3.561813
3567,4.506346,3.615817
3568,3.890568,3.652574
3569,2.889623,3.635069
3570,3.262558,3.654568
3571,4.47168,3.693444
3572,3.974758,3.730212
3573,4.709063,3.805174
3574,4.592748,3.858967
3575,5.220126,3.902075
3576,5.58508,3.968616
3577,5.760591,4.0953
3578,4.006709,4.144141
3579,3.179733,4.14415
3580,4.196136,4.203929
3581,3.787093,4.208659
3582,4.324901,4.169451
3583,3.954466,4.12891
3584,4.039108,4.130672
3585,3.740099,4.128947
3586,3.714663,4.130214
3587,3.490787,4.113053
3588,4.194427,4.125637
3589,2.984277,4.102392
3590,3.421889,4.065113
3591,3.302667,4.048004
3592,3.234947,3.997148
3593,4.197383,4.009421
3594,4.190352,4.06145
3595,3.738876,4.080502
3596,3.49431,4.041408
3597,3.541983,4.024097
3598,2.853054,3.949856
3599,2.358576,3.860489
3600,2.673444,3.758622
3601,2.934953,3.652617
3602,2.56341,3.52473
3603,2.631796,3.469733
3604,2.826094,3.455588
3605,2.772134,3.398628
3606,2.753128,3.357269
3607,2.899024,3.300234
3608,2.973345,3.260989
3609,1.966166,3.178071
3610,2.21851,3.117208
3611,2.361892,3.063097
3612,2.769624,3.03425
3613,2.274345,2.957447
3614,2.705445,2.946294
3615,2.462116,2.907903
3616,2.864866,2.890391
3617,3.498665,2.90094
3618,3.99935,2.893018
3619,3.403522,2.861545
3620,3.715807,2.860622
3621,2.880041,2.836052
3622,3.149261,2.820343
3623,2.884443,2.821598
3624,3.211956,2.855733
3625,4.112119,2.91328
3626,3.479299,2.935054
3627,2.443061,2.93024
3628,3.634567,2.970351
3629,3.849528,3.011289
3630,3.432904,3.037719
3631,4.493252,3.107324
3632,4.224281,3.160335
3633,4.002413,3.201497
3634,4.115747,3.287481
3635,4.406841,3.375014
3636,4.705435,3.468756
3637,4.34928,3.531942
3638,4.420461,3.617787
3639,3.794655,3.661355
3640,3.954774,3.721061
3641,4.687062,3.793949
3642,4.723832,3.842956
3643,4.063172,3.845509
3644,4.552225,3.891457
3645,5.050522,3.944845
3646,4.897172,4.025531
3647,5.797343,4.131454
3648,5.865122,4.250681
3649,5.795812,4.354035
3650,5.737336,4.419044
3651,5.451513,4.497932
3652,5.783897,4.631566
3653,6.092623,4.729888
3654,6.862527,4.850408
3655,6.288987,4.964651
3656,7.126561,5.069984
3657,5.594541,5.124794
3658,5.74643,5.194555
3659,5.225187,5.238932
3660,5.98189,5.301934
3661,6.290385,5.365332
3662,7.215047,5.479963
3663,6.761638,5.57361
3664,7.438853,5.719378
3665,6.483416,5.820524
3666,6.772802,5.903953
3667,6.926121,5.992045
3668,6.500889,6.089554
3669,6.471076,6.166308
3670,6.550169,6.226294
3671,5.065915,6.233043
3672,6.04682,6.243022
3673,5.853982,6.242577
3674,4.616881,6.19542
3675,5.184043,6.173288
3676,5.669269,6.181998
3677,6.383053,6.205964
3678,6.205027,6.21046
3679,5.259328,6.146332
3680,4.969407,6.093549
3681,5.05365,6.010633
3682,5.475981,6.00589
3683,6.189113,6.023598
3684,6.164328,6.061163
3685,7.147454,6.107786
3686,7.799594,6.168154
3687,7.692084,6.187236
3688,7.356745,6.21104
3689,7.079311,6.196658
3690,7.260798,6.227754
3691,6.666185,6.223489
3692,5.407161,6.16273
3693,5.801684,6.134762
3694,5.419804,6.092711
3695,5.638072,6.056228
3696,5.216841,6.062265
3697,4.408435,5.996729
3698,4.509493,5.94295
3699,4.379782,5.933466
3700,5.947324,5.963997
3701,5.470222,5.956035
3702,5.106075,5.904956
3703,5.224585,5.865738
3704,4.865971,5.850004
3705,5.630897,5.876463
3706,5.158079,5.880641
3707,4.285532,5.833023
3708,3.915518,5.742079
3709,4.362976,5.670025
3710,4.156684,5.550394
3711,4.462231,5.4169
3712,4.849057,5.303178
3713,5.058785,5.21126
3714,4.343026,5.101809
3715,3.888993,4.966936
3716,4.454168,4.878456
3717,5.277013,4.87325
3718,4.493009,4.820903
3719,3.753504,4.754251
3720,4.008347,4.689062
3721,3.367142,4.615074
3722,3.365794,4.573368
3723,4.581002,4.576229
3724,4.60671,4.585306
3725,4.708385,4.535748
3726,4.471357,4.495794
3727,5.543681,4.513298
3728,5.234792,4.513706
3729,6.659216,4.585436
3730,6.022157,4.601086
3731,5.421152,4.611609
3732,4.700673,4.628215
3733,4.93296,4.668913
3734,4.775736,4.685423
3735,6.018631,4.759901
3736,6.489725,4.841001
3737,6.236015,4.896479
3738,6.366812,4.9488
3739,5.624553,5.000061
3740,6.135661,5.089928
3741,6.319185,5.164528
3742,6.013142,5.193974
3743,4.659855,5.200647
3744,4.750451,5.240525
3745,3.399166,5.216158
3746,2.912742,5.197982
3747,2.733607,5.172695
3748,2.759667,5.099841
3749,2.697833,5.023486
3750,2.383495,4.930491
3751,2.763612,4.862181
3752,2.512017,4.740914
3753,2.246655,4.621389
3754,2.942268,4.472711
3755,3.11127,4.356275
3756,3.089721,4.263018
3757,3.094884,4.198787
3758,2.647464,4.107367
3759,2.936387,4.033793
3760,3.819613,3.945832
3761,3.452801,3.824355
3762,3.438772,3.712465
3763,4.761781,3.648264
3764,4.834804,3.616674
3765,4.480785,3.550479
3766,4.720398,3.486528
3767,3.988552,3.405544
3768,3.672842,3.366064
3769,3.697659,3.323952
3770,3.605633,3.332211
3771,4.040492,3.377321
3772,5.217288,3.476668
3773,4.945167,3.564088
3774,4.588564,3.639717
3775,4.768788,3.735129
3776,6.105833,3.868818
3777,6.061468,4.010796
3778,6.216225,4.169578
3779,5.371746,4.266758
3780,5.493587,4.36205
3781,5.556624,4.460726
3782,6.974422,4.615908
3783,6.296294,4.761861
3784,6.529607,4.90559
3785,7.204901,5.041001
3786,7.604398,5.207065
3787,6.846635,5.34338
3788,7.624282,5.45788
3789,6.489189,5.524055
3790,5.316076,5.557467
3791,5.8687,5.603399
3792,5.726636,5.672922
3793,6.592579,5.789712
3794,6.968441,5.920543
3795,6.527209,6.037406
3796,6.610638,6.140212
3797,6.647306,6.197413
3798,6.11574,6.244236
3799,6.996889,6.340569
3800,6.960717,6.428246
3801,6.68462,6.451397
3802,5.246242,6.418788
3803,5.297462,6.382038
3804,5.922121,6.404053
3805,5.61342,6.408846
3806,4.612173,6.371068
3807,4.583425,6.275428
3808,4.580292,6.206788
3809,4.017662,6.10631
3810,4.497176,5.998001
3811,4.840454,5.887443
3812,3.749728,5.763567
3813,4.706519,5.646857
3814,4.820086,5.580092
3815,5.370942,5.582287
3816,4.686659,5.535005
3817,5.608058,5.530262
3818,5.690849,5.494193
3819,7.318221,5.508184
3820,6.669182,5.513863
3821,6.893155,5.525164
3822,5.79848,5.491211
3823,6.9515,5.524641
3824,7.023259,5.525696
3825,6.38809,5.502791
3826,6.06782,5.478119
3827,6.896319,5.544122
3828,7.876111,5.647268
3829,8.197756,5.738293
3830,6.9292,5.790925
3831,7.749621,5.916423
3832,8.484439,6.072463
3833,6.231424,6.138508
3834,5.940959,6.21544
3835,6.712947,6.304071
3836,7.018166,6.39118
3837,7.333504,6.534531
3838,8.802646,6.698376
3839,8.051589,6.827636
3840,8.092982,6.936517
3841,7.518869,7.049806
3842,7.48176,7.124754
3843,8.220224,7.225929
3844,7.837837,7.246714
3845,7.874232,7.294916
3846,8.387309,7.354682
3847,8.857265,7.477033
3848,7.419551,7.495755
3849,6.118104,7.459549
3850,5.544076,7.425788
3851,6.338848,7.43663
3852,6.543492,7.422516
3853,5.872291,7.342364
3854,5.32638,7.227509
3855,5.281619,7.161605
3856,5.509979,7.07202
3857,5.751067,6.962685
3858,5.782131,6.944713
3859,5.311749,6.919545
3860,4.972973,6.849946
3861,5.00786,6.769533
3862,6.093231,6.719923
3863,6.513852,6.628371
3864,6.093108,6.550032
3865,7.321164,6.519159
3866,7.645765,6.524235
3867,6.908316,6.501297
3868,6.597721,6.436397
3869,6.509151,6.383249
3870,6.582721,6.331589
3871,6.611929,6.260574
3872,6.528868,6.167438
3873,6.360218,6.125064
3874,6.80492,6.152537
3875,6.772046,6.201656
3876,5.928977,6.185261
3877,5.451701,6.141589
3878,6.011722,6.147167
3879,5.762697,6.164619
3880,5.828112,6.186479
3881,5.173693,6.173028
3882,5.728387,6.17212
3883,5.723416,6.169772
3884,4.073136,6.120227
3885,3.375131,6.056314
3886,4.5347,6.037387
3887,4.976866,5.992733
3888,5.141622,5.937844
3889,5.629551,5.919301
3890,5.748438,5.856392
3891,5.88722,5.78605
3892,7.150025,5.795719
3893,7.433927,5.829167
3894,7.675423,5.875818
3895,8.016431,5.933166
3896,7.494543,5.968471
3897,7.431112,6.004561
3898,6.785518,6.021573
3899,7.033406,6.030712
3900,8.108462,6.084169
3901,8.167783,6.173721
3902,8.98568,6.31508
3903,9.259748,6.445001
3904,7.825815,6.527526
3905,7.543136,6.596127
3906,8.157282,6.71547
3907,7.785798,6.797767
3908,8.785119,6.920235
3909,8.007076,7.077592
3910,8.349545,7.276569
3911,7.186976,7.38266
3912,7.18886,7.47114
3913,6.946767,7.543346
3914,6.651928,7.584241
3915,6.039301,7.595875
3916,7.697423,7.668283
3917,7.537026,7.683763
3918,8.148556,7.712348
3919,8.969066,7.764094
3920,8.183043,7.770759
3921,7.516689,7.771644
3922,5.949038,7.712362
3923,5.075948,7.643979
3924,4.936003,7.560083
3925,5.693354,7.463478
3926,5.861987,7.371246
3927,6.485083,7.271223
3928,5.6021,7.124917
3929,4.082856,6.975198
3930,4.567385,6.856168
3931,5.437288,6.747369
3932,5.796954,6.667815
3933,5.869056,6.551172
3934,5.434681,6.448277
3935,6.4862,6.373743
3936,6.514113,6.346828
3937,6.569686,6.322061
3938,7.298235,6.33612
3939,7.337615,6.363547
3940,6.984583,6.401359
3941,8.01826,6.414192
3942,8.066766,6.435382
3943,8.430888,6.446675
3944,8.575574,6.430935
3945,8.115768,6.428244
3946,7.638429,6.433114
3947,7.828956,6.508311
3948,7.021101,6.586117
3949,6.72427,6.657648
3950,7.314621,6.722498
3951,7.740759,6.797649
3952,7.206404,6.826502
3953,5.657215,6.828706
3954,6.147036,6.911274
3955,5.661892,6.955054
3956,6.297442,6.98946
3957,5.883291,6.992914
3958,5.459862,6.976546
3959,5.393102,6.974883
3960,4.60683,6.899708
3961,4.183939,6.806501
3962,4.442381,6.721409
3963,4.421976,6.606358
3964,4.129517,6.478034
3965,4.006375,6.358906
3966,3.436939,6.175653
3967,4.201522,6.021044
3968,4.629943,5.869006
3969,3.324163,5.658949
3970,4.123875,5.499274
3971,5.027837,5.39485
3972,4.896106,5.277536
3973,4.67234,5.183585
3974,3.892777,5.070326
3975,4.036126,4.939186
3976,4.491648,4.809222
3977,3.592417,4.664662
3978,4.647132,4.624259
3979,5.346085,4.592221
3980,6.20187,4.61382
3981,6.217506,4.610622
3982,6.278001,4.626411
3983,6.697212,4.675905
3984,7.516889,4.760856
3985,7.48619,4.876031
3986,7.9982,5.028601
3987,7.097578,5.134809
3988,6.613923,5.222487
3989,5.801377,5.289361
3990,6.006427,5.369363
3991,5.142187,5.437573
3992,6.195084,5.517316
3993,5.602775,5.556229
3994,5.519515,5.644043
3995,4.724272,5.668059
3996,4.874594,5.661929
3997,4.506449,5.646343
3998,4.657575,5.645752
3999,4.873305,5.684973
4000,5.189516,5.731109
4001,6.133694,5.796791
4002,6.1691,5.899858
4003,5.937931,5.95149
4004,6.663054,6.004169
4005,5.071548,5.958956
4006,4.204484,5.878435
4007,4.792753,5.819025
4008,5.148805,5.757089
4009,6.67635,5.723467
4010,7.11351,5.70856
4011,8.234485,5.718012
4012,7.645288,5.73992
4013,7.14919,5.761331
4014,6.538714,5.790824
4015,6.571859,5.813441
4016,6.054771,5.849945
4017,5.627284,5.827233
4018,5.567615,5.825826
4019,5.647261,5.830936
4020,5.726366,5.87102
4021,6.305517,5.928257
4022,7.013301,6.028531
4023,7.125137,6.127234
4024,7.300767,6.224332
4025,7.407958,6.31307
4026,7.528907,6.368878
4027,7.271392,6.41297
4028,7.840672,6.48908
4029,8.506944,6.562835
4030,9.456235,6.738223
4031,9.769758,6.960834
4032,10.314951,7.181721
4033,10.848514,7.40971
4034,9.906667,7.538923
4035,9.585701,7.63781
4036,10.096299,7.712283
4037,9.866654,7.801137
4038,10.436236,7.932619
4039,9.112675,8.035578
4040,8.893002,8.128423
4041,8.290867,8.217867
4042,8.387588,8.328279
4043,8.126729,8.430644
4044,8.450253,8.542764
4045,9.305953,8.685947
4046,9.627925,8.818843
4047,11.304032,8.990473
4048,11.673635,9.172413
4049,11.452882,9.338497
4050,11.271635,9.493044
4051,11.517449,9.652586
4052,10.779718,9.792919
4053,10.817503,9.911992
4054,9.714665,9.960301
4055,9.113864,9.946606
4056,8.164234,9.882385
4057,8.430556,9.807009
4058,8.76092,9.723506
4059,8.691608,9.674903
4060,8.0778,9.614587
4061,7.963021,9.529256
4062,7.381091,9.429834
4063,7.387446,9.307882
4064,7.552257,9.245465
4065,7.687939,9.197263
4066,7.608439,9.169966
4067,7.905462,9.150681
4068,8.007021,9.145892
4069,8.136709,9.13335
4070,8.14318,9.08684
4071,9.352297,9.075814
4072,8.833557,8.976995
4073,8.6428,8.855762
4074,9.01641,8.758303
4075,8.851542,8.661499
4076,8.787409,8.552298
4077,8.76752,8.47181
4078,9.393046,8.414832
4079,8.743992,8.376005
4080,8.640639,8.357076
4081,8.878064,8.385629
4082,7.65723,8.354696
4083,8.394567,8.340042
4084,7.961319,8.31083
4085,9.434564,8.365101
4086,9.85659,8.440844
4087,9.187681,8.513107
4088,9.329392,8.590785
4089,8.129879,8.61389
4090,8.439483,8.643952
4091,7.477411,8.63871
4092,7.293736,8.614241
4093,6.438091,8.551484
4094,7.082698,8.509324
4095,7.215544,8.472218
4096,7.525904,8.399163
4097,9.254545,8.416002
4098,9.420965,8.447129
4099,10.504967,8.506671
4100,10.558014,8.57493
4101,9.989704,8.623022
4102,9.715979,8.66096
4103,9.798449,8.677176
4104,9.536322,8.708869
4105,8.906737,8.719513
4106,9.309439,8.736768
4107,9.709833,8.818872
4108,9.290842,8.854723
4109,9.686598,8.923735
4110,9.434375,8.923727
4111,9.145658,8.89529
4112,8.727018,8.876863
4113,9.193596,8.871431
4114,10.060394,8.948652
4115,9.171445,8.97793
4116,8.843151,9.03256
4117,9.111537,9.105272
4118,9.829391,9.240924
4119,9.988439,9.357154
4120,8.027089,9.389616
4121,7.012853,9.369094
4122,6.140608,9.244536
4123,6.18256,9.115
4124,5.964789,8.933393
4125,5.050041,8.713074
4126,5.140642,8.519111
4127,3.591896,8.274148
4128,4.077191,8.045298
4129,3.786235,7.815294
4130,3.241727,7.588694
4131,2.766726,7.326985
4132,2.475446,7.03761
4133,3.402774,6.802087
4134,3.558292,6.556955
4135,3.959175,6.337947
4136,4.201119,6.140165
4137,2.596177,5.894932
4138,2.921945,5.644066
4139,2.592672,5.345357
4140,2.896823,5.094372
4141,3.171796,4.867518
4142,3.346172,4.636903
4143,3.344163,4.377494
4144,3.399055,4.113919
4145,4.298613,3.96478
4146,3.809148,3.836631
4147,3.572153,3.733893
4148,2.203047,3.574713
4149,1.950981,3.41416
4150,2.65712,3.318444
4151,2.345771,3.206649
4152,3.648867,3.208928
4153,4.05807,3.208163
4154,4.526343,3.237767
4155,4.732147,3.297384
4156,4.818565,3.379457
4157,5.237868,3.489954
4158,5.450513,3.571864
4159,4.968695,3.62828
4160,5.167703,3.676621
4161,5.549107,3.730541
4162,5.789017,3.858254
4163,5.725301,3.970388
4164,6.482419,4.125978
4165,6.608781,4.274457
4166,6.261643,4.39805
4167,7.196954,4.552082
4168,7.97583,4.737348
4169,8.829243,4.954556
4170,8.874828,5.137605
4171,8.656367,5.331493
4172,8.911461,5.545066
4173,8.73382,5.806297
4174,8.557444,6.070555
4175,9.066612,6.326935
4176,9.081599,6.596368
4177,9.783037,6.841735
4178,9.629039,7.064573
4179,9.496848,7.263394
4180,9.5045,7.454288
4181,8.692773,7.609256
4182,8.04875,7.721691
4183,8.611038,7.848112
4184,9.158926,8.015722
4185,8.886841,8.164487
4186,9.851289,8.336574
4187,9.328703,8.478162
4188,8.95681,8.607422
4189,8.008316,8.668458
4190,7.734468,8.713486
4191,8.417607,8.799724
4192,7.238398,8.801382
4193,7.536426,8.783806
4194,6.084792,8.674028
4195,5.378793,8.534186
4196,5.687282,8.415423
4197,6.007364,8.299259
4198,7.465517,8.248527
4199,6.923677,8.183176
4200,6.7334,8.089848
4201,7.262806,8.017096
4202,7.602866,7.929889
4203,7.989163,7.864294
4204,8.366586,7.819084
4205,8.158578,7.765247
4206,7.951689,7.735603
4207,7.565121,7.716258
4208,8.072275,7.694708
4209,7.375459,7.623369
4210,6.306341,7.520149
4211,5.858061,7.36042
4212,5.95297,7.225391
4213,6.318171,7.119845
4214,5.939453,7.037091
4215,6.148627,6.973657
4216,5.545886,6.858788
4217,5.746818,6.799125
4218,5.924406,6.734644
4219,6.138398,6.736788
4220,6.488671,6.781184
4221,6.682467,6.820991
4222,7.497513,6.880597
4223,7.296298,6.873828
4224,6.393457,6.852619
4225,5.802412,6.81538
4226,5.303645,6.737013
4227,5.231086,6.642142
4228,5.315508,6.535196
4229,5.388268,6.416063
4230,5.635301,6.315132
4231,6.151983,6.243144
4232,6.17584,6.187573
4233,6.140695,6.110309
4234,6.097856,6.059205
4235,7.258629,6.097297
4236,6.368264,6.117705
4237,5.844504,6.113366
4238,5.797514,6.09254
4239,5.498134,6.074887
4240,5.932249,6.066232
4241,6.387523,6.099898
4242,6.811941,6.142503
4243,5.84408,6.139289
4244,6.257011,6.144034
4245,6.805106,6.156691
4246,6.819888,6.162188
4247,6.174283,6.109259
4248,5.032036,6.018689
4249,5.268673,5.973697
4250,5.158627,5.947946
4251,5.930152,5.973006
4252,5.876198,5.99881
4253,5.873222,6.021119
4254,6.000119,6.045593
4255,5.768382,6.050916
4256,6.865987,6.079476
4257,6.596588,6.096306
4258,6.737485,6.120178
4259,7.600421,6.180281
4260,8.26539,6.220551
4261,9.049214,6.327789
4262,9.992905,6.493725
4263,10.821177,6.694672
4264,10.125906,6.879782
4265,10.223967,7.051451
4266,10.483214,7.215279
4267,10.984115,7.382166
4268,11.58758,7.611906
4269,11.424613,7.81861
4270,11.137988,7.991925
4271,10.667763,8.14584
4272,10.986358,8.338323
4273,10.643014,8.562762
4274,10.21334,8.760549
4275,11.028361,8.995338
4276,10.869595,9.192916
4277,10.671998,9.384748
4278,10.294048,9.561581
4279,11.439339,9.77915
4280,11.737869,10.017929
4281,11.989348,10.222864
4282,12.300117,10.451005
4283,12.516946,10.682183
4284,13.817747,10.930877
4285,14.445292,11.178073
4286,13.905228,11.372313
4287,12.680833,11.47983
4288,11.325933,11.500021
4289,10.950962,11.533023
4290,10.532585,11.545367
4291,9.989299,11.525611
4292,9.859467,11.480625
4293,10.319188,11.429889
4294,10.953193,11.411032
4295,11.02802,11.406634
4296,10.41153,11.396384
4297,9.977505,11.35603
4298,11.171045,11.377152
4299,11.657305,11.43491
4300,11.856011,11.468016
4301,11.435251,11.490642
4302,10.568006,11.486483
4303,9.195553,11.442543
4304,9.375988,11.360009
4305,10.249491,11.300474
4306,9.660433,11.207317
4307,10.354694,11.1295
4308,10.483954,11.048181
4309,10.967396,10.934166
4310,10.636905,10.781831
4311,10.721552,10.654484
4312,11.590029,10.610852
4313,11.492008,10.617495
4314,10.790225,10.611065
4315,11.996883,10.669637
4316,10.769222,10.700834
4317,10.965333,10.745069
4318,10.778173,10.763428
4319,10.730562,10.754523
4320,10.176171,10.720449
4321,11.602423,10.768085
4322,11.098701,10.812933
4323,12.545328,10.867904
4324,12.387886,10.897127
4325,12.157431,10.909184
4326,12.068391,10.934509
4327,10.945299,10.949601
4328,11.470133,11.040584
4329,10.675669,11.092572
4330,10.365559,11.097214
4331,10.068629,11.113542
4332,9.92061,11.096179
4333,9.984631,11.076206
4334,10.355857,11.051744
4335,10.5445,11.048048
4336,10.01037,11.019601
4337,10.11065,10.960426
4338,9.322943,10.873663
4339,8.757961,10.792373
4340,8.949775,10.670488
4341,10.790925,10.671356
4342,10.819931,10.66554
4343,10.488927,10.65397
4344,9.69239,10.612444
4345,8.56261,10.547901
4346,7.621483,10.388664
4347,7.975746,10.263745
4348,8.880136,10.117138
4349,9.050451,9.98364
4350,8.583919,9.8407
4351,8.449657,9.695951
4352,6.954698,9.536326
4353,6.678276,9.344652
4354,6.831665,9.190892
4355,6.62452,9.041251
4356,7.406354,8.934759
4357,7.304453,8.830113
4358,8.01221,8.751216
4359,8.289113,8.668547
4360,8.482694,8.586074
4361,7.8383,8.499192
4362,7.945364,8.41258
4363,6.829334,8.312836
4364,7.570412,8.265334
4365,8.375099,8.242347
4366,8.077508,8.13381
4367,8.029747,8.022203
